Src_NodeID,Dest_NodeID,Weight,B1,B2,B3,B4
300,983,7.45,1,0,0,0
773,587,93.05,0,0,0,1
105,121,29.43,0,0,1,1
657,728,71.34,1,0,0,1
304,579,76.11,0,0,0,1
705,670,6.29,0,1,0,0
204,867,60.17,0,0,0,0
846,776,51.66,0,0,0,1
637,716,25.84,1,1,0,0
638,968,80.6,1,0,0,0
128,332,29.64,1,0,0,0
897,480,79.03,0,1,1,1
782,419,18.41,0,0,0,0
773,816,71.31,1,1,0,0
188,743,89.07,1,0,1,1
390,50,8.3,0,1,0,0
53,915,87.44,0,0,1,0
146,21,94.69,0,0,0,0
896,302,41.77,0,0,1,0
861,432,34.98,0,1,0,0
767,36,81.17,0,1,0,0
180,894,64.15,0,1,0,1
713,550,63.26,1,0,0,1
697,521,77.89,0,1,1,1
273,897,87.57,0,0,0,0
272,613,15.13,1,1,1,0
796,823,99.98,0,0,1,1
761,704,53.13,0,0,1,0
853,877,59.38,0,0,1,0
361,855,63.3,0,0,0,1
675,71,34.87,0,1,0,1
736,431,31.63,1,0,1,1
922,624,15.86,0,1,1,1
78,326,33.64,1,1,1,0
585,562,4.61,0,1,0,0
811,978,35.29,1,0,1,0
920,754,88.71,0,1,0,0
262,181,70.41,1,1,1,1
970,113,65.09,0,0,0,1
639,395,61.2,1,0,1,1
822,696,2.19,1,1,1,1
297,706,98.75,1,0,1,0
631,568,29.18,0,0,0,1
32,204,38.41,1,0,0,0
270,438,63.97,0,1,0,0
47,347,88.42,0,0,1,1
61,155,85.2,0,1,0,1
577,316,48.75,1,1,0,1
89,650,85.38,0,1,0,1
409,673,39.51,1,1,1,1
861,884,29.84,1,0,1,1
243,420,97.97,0,1,1,1
142,165,91.89,1,1,1,0
731,49,98.46,1,1,0,0
590,329,93.0,0,0,1,1
554,586,70.49,1,0,0,1
153,272,5.96,1,1,0,0
585,841,19.69,1,1,0,1
416,280,67.2,1,0,0,1
639,288,79.11,0,1,0,0
805,557,67.7,0,0,0,0
686,63,71.83,0,0,0,0
873,768,24.06,0,1,0,1
663,796,47.84,0,0,0,0
973,752,87.97,0,0,1,0
430,316,88.39,1,0,0,0
324,980,36.86,1,0,0,0
779,185,7.53,1,1,0,1
406,735,16.25,1,0,1,0
632,624,1.95,0,0,0,1
852,861,51.02,1,0,0,1
314,203,81.65,1,0,1,0
28,508,59.56,1,0,0,0
758,964,53.29,1,0,0,1
585,554,32.65,1,1,0,1
364,588,94.35,1,1,0,1
646,824,44.86,0,1,1,1
661,913,71.83,1,0,0,1
715,410,51.26,0,1,1,1
992,544,43.95,0,0,1,1
771,204,97.13,0,0,1,1
228,364,88.59,1,0,1,0
819,586,63.6,0,1,1,0
944,368,60.72,1,0,1,0
750,310,36.58,1,1,1,0
387,321,34.01,0,0,1,0
353,631,34.85,1,0,1,1
287,793,77.58,0,0,1,1
996,790,70.88,1,1,0,0
972,243,79.99,1,0,1,1
277,818,84.94,0,0,0,1
545,210,20.76,1,1,1,1
834,949,69.21,1,0,0,0
833,496,20.3,0,0,0,0
440,314,85.86,1,1,1,0
604,417,51.6,0,1,1,0
770,938,46.94,1,0,0,1
724,8,43.44,1,0,1,0
382,732,52.59,0,1,1,1
439,93,60.35,1,1,1,0
225,475,6.48,1,1,1,1
156,327,96.73,0,1,1,0
709,470,57.19,0,1,1,1
162,211,37.05,0,1,0,0
415,162,28.18,0,1,1,1
574,455,90.78,0,1,0,0
112,99,4.44,0,0,0,1
995,462,72.75,1,0,1,1
29,572,64.34,0,0,1,1
309,679,65.94,0,0,1,1
779,608,40.55,0,0,1,0
132,574,84.39,0,1,0,0
50,444,75.22,1,1,0,1
458,957,32.82,0,0,0,1
879,80,16.28,1,1,1,0
338,112,44.99,1,0,1,1
714,327,44.94,1,0,1,1
430,850,33.13,1,1,1,0
384,915,88.45,1,1,1,0
428,854,41.42,1,1,0,0
166,547,91.36,1,0,0,1
708,502,11.37,1,0,1,0
525,921,80.8,1,0,0,1
199,835,62.54,0,1,1,1
655,877,78.55,1,0,1,1
42,609,84.53,1,1,0,1
601,10,1.56,1,0,1,1
598,5,22.64,1,1,0,1
708,174,56.91,1,1,1,0
412,851,52.47,1,0,0,1
324,104,53.41,1,1,1,1
943,442,4.39,0,1,1,1
775,635,77.29,1,1,0,1
560,642,94.34,1,1,0,1
351,56,95.8,1,0,0,0
322,912,5.99,0,1,0,0
737,381,54.34,1,1,0,0
857,445,78.24,0,0,0,1
298,563,1.34,0,0,0,1
898,968,62.84,1,1,1,1
277,845,87.88,1,0,1,0
836,557,93.57,0,1,0,0
175,279,4.9,1,1,0,1
63,753,30.94,1,0,0,1
769,674,31.51,0,0,1,1
246,217,47.14,0,1,1,0
891,423,24.35,0,1,0,0
59,1,14.94,0,0,0,1
755,628,37.42,0,0,0,0
185,778,41.95,0,0,0,0
942,567,72.69,1,0,1,0
771,104,20.04,0,0,1,1
379,450,87.04,1,0,1,1
815,568,45.75,1,0,1,1
8,847,66.9,0,0,0,1
400,380,97.15,0,0,1,0
675,884,34.66,1,1,1,1
227,477,78.09,0,0,1,0
267,543,23.79,0,1,0,1
444,617,11.32,0,1,1,0
790,789,80.22,1,0,1,0
835,344,45.21,1,1,0,1
28,676,2.2,1,0,0,1
231,915,72.6,0,0,1,0
475,392,82.65,0,0,1,1
6,74,13.6,0,1,1,1
485,37,30.07,1,0,1,0
311,961,3.91,1,0,1,0
164,40,4.86,0,1,0,0
71,637,72.52,1,1,0,1
774,344,44.4,0,1,0,0
154,952,91.87,0,0,1,0
690,818,96.84,0,1,0,0
317,349,55.2,0,1,1,0
953,80,70.09,1,0,1,1
208,90,39.54,1,0,0,1
695,562,65.92,0,0,1,0
737,853,87.28,0,1,1,1
595,779,56.19,0,0,1,0
786,172,8.77,1,0,1,0
697,954,52.28,1,0,0,0
647,933,35.46,0,0,1,0
875,317,86.86,1,0,0,1
993,945,65.88,1,0,0,0
612,523,27.89,1,1,0,0
877,116,81.04,1,1,0,0
614,348,6.62,0,1,0,1
140,981,6.83,1,0,0,0
408,979,17.56,1,1,0,1
6,159,90.29,1,1,0,0
791,534,83.59,1,0,1,0
387,401,22.28,0,0,0,0
352,778,84.37,0,1,1,0
617,882,7.73,0,1,1,1
139,895,4.32,0,0,1,1
884,719,63.32,1,0,0,1
285,66,94.6,0,1,0,1
846,770,22.87,0,1,0,1
498,966,50.31,0,1,0,0
707,496,6.64,1,0,0,0
348,825,60.05,1,1,1,0
504,936,16.55,0,1,1,1
487,125,44.4,0,0,1,1
629,303,42.7,1,0,0,0
349,505,31.67,1,1,0,1
541,982,16.9,0,0,0,0
71,852,80.1,1,0,0,1
904,481,11.68,1,0,0,1
211,455,30.07,1,0,1,1
543,344,12.8,1,1,1,1
495,625,85.44,0,0,1,0
945,812,66.99,0,0,0,0
141,69,59.46,0,0,0,1
784,852,93.3,0,0,1,0
481,376,70.63,1,1,1,1
690,602,33.94,1,1,0,1
493,330,83.38,0,0,1,1
924,712,85.76,0,0,0,1
187,974,3.67,1,0,0,0
751,891,99.66,1,1,1,1
156,141,56.26,0,1,1,0
656,312,36.5,1,1,1,1
824,549,26.8,0,0,1,1
126,824,5.68,1,1,0,1
990,40,96.77,1,0,1,0
487,700,67.44,0,1,1,0
757,598,38.39,1,1,1,1
983,201,47.65,1,1,1,0
633,166,94.31,1,1,1,0
181,620,91.44,1,0,1,0
517,322,60.36,1,1,1,0
659,685,96.55,1,1,1,0
358,661,97.3,0,1,1,1
862,629,82.08,1,0,0,0
726,884,35.76,1,1,0,0
191,837,86.02,1,0,0,0
763,863,49.02,0,1,1,0
431,703,36.6,1,0,1,0
699,138,57.15,0,0,1,1
767,482,68.02,1,1,1,0
698,524,25.56,1,1,1,1
434,57,65.13,0,0,0,1
850,743,30.81,0,1,0,0
594,972,73.99,0,0,0,1
823,153,47.65,0,1,0,0
368,779,3.48,0,0,1,1
653,77,77.49,1,0,1,1
174,642,35.55,0,1,0,0
323,607,49.1,0,1,1,1
123,926,98.58,1,0,1,0
669,248,76.05,1,1,0,1
341,548,37.49,1,0,1,1
593,536,11.16,1,1,0,1
351,229,34.51,1,1,1,0
142,342,48.78,0,0,0,0
72,161,68.46,0,0,1,1
719,550,92.25,1,0,0,1
960,576,9.22,0,1,0,1
398,634,39.02,0,1,1,1
418,950,53.23,0,0,1,0
664,800,14.12,0,1,1,1
60,522,16.93,0,0,1,0
268,474,88.64,0,1,0,0
939,710,10.9,1,0,1,0
438,606,24.24,0,1,0,0
311,356,66.85,0,1,1,0
406,12,51.21,1,0,1,0
607,51,14.1,1,0,1,1
415,276,63.73,1,1,1,1
369,385,46.64,0,1,0,0
944,444,77.39,1,1,1,0
882,391,78.09,1,1,0,0
906,941,20.77,1,1,0,0
495,339,6.23,1,0,1,1
24,955,88.1,0,0,1,0
875,101,72.15,0,1,1,1
700,425,25.15,0,1,1,0
630,441,16.09,0,0,0,0
137,502,11.35,1,0,1,1
941,797,39.92,0,0,1,0
879,56,62.68,1,1,0,0
246,537,17.83,0,0,0,1
474,927,48.53,1,0,0,1
463,959,70.98,0,0,0,1
496,879,81.21,1,0,1,0
826,645,21.14,0,0,1,0
235,445,74.18,1,1,0,1
99,667,31.65,0,1,0,1
489,807,19.59,1,0,0,1
451,149,36.64,0,0,1,0
433,453,26.85,1,1,1,0
832,330,15.66,0,0,0,0
928,801,4.15,0,0,0,0
880,554,17.21,1,0,0,0
962,550,75.35,0,0,0,1
595,346,30.54,1,1,0,1
158,306,49.62,0,1,0,0
171,617,78.94,0,0,0,0
597,168,36.5,0,1,1,1
888,57,19.47,0,0,0,1
664,21,29.23,1,0,0,1
950,337,83.71,1,1,0,1
958,447,14.29,0,1,1,0
597,53,84.7,0,1,1,1
358,244,36.32,1,1,0,0
671,760,42.98,0,1,0,0
924,785,79.88,0,1,0,0
302,719,22.78,0,0,1,1
357,53,74.01,1,0,1,0
879,708,93.04,0,0,1,1
499,661,54.13,1,0,1,1
372,719,58.52,0,0,1,0
558,491,68.54,0,1,0,0
963,775,92.64,1,1,0,0
795,449,51.55,1,0,0,1
553,939,40.65,1,0,0,0
21,464,64.27,1,1,0,1
514,761,36.19,0,0,0,1
301,709,59.36,1,0,0,0
692,71,82.32,1,1,0,1
244,857,14.32,1,0,1,0
515,727,44.82,1,0,1,0
433,743,85.75,0,1,0,1
153,0,17.88,1,0,1,0
881,907,84.76,0,0,1,1
888,241,95.69,1,0,1,1
632,432,39.3,0,1,0,0
362,627,19.91,0,1,1,0
492,71,24.31,1,0,0,0
25,7,49.07,0,1,1,0
316,777,32.11,0,0,1,1
439,971,90.33,1,0,1,0
176,71,92.56,1,1,1,0
646,314,99.26,1,0,1,1
782,420,25.55,0,1,0,0
679,694,13.73,1,0,0,0
687,389,72.14,0,0,0,0
62,816,43.16,0,0,0,0
741,312,91.09,0,0,0,1
683,399,87.98,0,1,0,1
80,289,54.16,1,1,1,1
191,654,73.21,1,1,0,0
493,44,88.15,0,1,1,1
85,826,39.45,1,1,1,1
655,651,91.64,1,1,0,1
153,803,17.97,0,0,1,0
102,513,77.0,1,0,1,1
999,798,26.58,0,0,0,1
476,530,83.6,0,0,1,0
530,773,42.39,1,0,1,0
354,997,15.04,0,1,0,1
124,338,78.89,1,0,1,1
553,900,74.96,0,0,1,1
958,321,47.15,1,0,0,0
932,942,60.38,0,0,1,1
516,453,83.78,1,0,1,1
297,134,8.12,1,1,1,0
21,404,56.39,0,1,1,1
726,844,96.81,0,1,1,1
729,282,97.5,1,1,0,0
993,90,47.98,0,1,1,1
863,268,35.44,0,0,0,0
413,661,40.81,1,1,0,1
654,709,28.37,1,0,0,1
251,573,37.79,0,0,1,1
468,385,39.73,1,0,0,1
13,539,63.19,1,0,0,1
272,723,50.71,0,1,0,1
46,579,91.19,0,0,0,1
601,812,82.99,0,0,1,1
597,519,95.52,0,1,1,1
629,183,95.14,1,0,1,1
648,394,46.7,1,1,0,0
692,154,69.44,1,0,1,0
705,253,3.71,1,0,0,0
22,930,60.03,1,0,1,1
357,730,74.92,1,1,0,1
344,421,61.46,0,0,1,0
484,826,25.16,1,0,0,0
151,783,66.18,1,1,0,0
682,803,26.44,1,0,0,1
359,263,72.27,1,0,0,0
138,622,63.24,1,0,0,1
706,502,37.8,1,0,1,0
185,753,13.95,1,0,1,0
858,175,58.59,1,0,0,0
646,272,44.35,1,1,1,0
646,67,97.14,1,0,1,0
841,362,48.43,0,0,1,0
866,549,3.96,0,0,1,1
430,281,61.12,1,0,0,1
295,16,51.01,0,1,1,0
745,518,50.9,1,1,1,1
133,224,91.27,0,1,1,1
918,174,57.8,1,0,0,1
684,366,12.11,0,0,1,0
143,638,36.95,0,1,0,1
979,765,17.67,0,0,1,0
197,85,80.86,1,1,0,0
573,982,69.9,0,1,0,1
680,133,55.62,1,1,0,0
763,133,88.96,1,0,0,1
396,493,72.15,0,1,0,1
980,153,41.38,0,0,1,0
899,676,93.65,0,0,0,1
163,120,5.04,1,0,1,0
578,478,4.23,1,0,0,0
906,597,18.66,0,0,1,1
707,550,12.31,0,1,1,1
6,918,67.24,1,1,0,1
605,748,8.77,0,1,0,0
517,58,36.33,1,1,1,1
855,400,79.9,1,1,0,0
970,813,6.82,1,1,1,0
720,585,82.23,1,0,0,1
396,863,68.76,0,0,0,0
117,605,26.66,1,1,1,0
918,812,48.63,1,0,1,1
41,195,40.07,0,0,1,0
378,814,60.77,0,1,0,0
390,879,58.24,0,0,0,0
741,249,71.05,1,1,0,1
748,995,48.2,0,1,0,0
662,691,66.66,0,0,1,1
394,245,51.03,1,0,1,0
930,267,52.61,1,0,0,1
633,867,86.96,1,0,1,0
902,294,84.44,1,1,0,1
348,704,32.59,1,0,1,1
252,629,10.21,0,1,0,1
301,680,70.6,1,0,1,0
0,727,14.65,1,0,0,1
839,980,90.18,1,1,1,1
773,750,94.48,1,0,1,1
131,618,99.56,1,0,1,0
939,540,57.36,0,1,1,1
262,275,41.81,0,0,1,1
876,47,58.06,0,1,0,1
916,62,36.77,1,0,1,0
441,208,1.04,0,1,0,1
547,731,57.58,1,0,1,0
979,282,96.12,1,0,1,1
814,426,69.2,0,0,1,1
160,630,21.05,0,0,0,1
225,665,78.56,0,1,0,0
940,12,19.54,1,0,1,0
248,738,73.25,1,1,1,0
250,156,93.71,0,0,1,0
84,455,32.89,1,0,0,1
726,449,37.88,1,1,1,0
590,491,85.85,1,0,0,0
72,902,6.66,0,0,0,0
990,504,77.72,1,1,1,0
237,106,84.41,0,0,1,0
384,422,62.16,1,1,0,0
47,823,98.65,0,1,1,0
222,547,11.84,0,1,1,1
372,816,47.06,1,1,0,0
207,321,32.77,0,0,1,0
142,110,87.1,1,1,0,1
107,409,37.01,1,1,1,0
43,208,50.94,1,1,0,1
874,154,50.96,0,1,1,0
7,589,40.87,0,0,1,0
458,492,93.23,1,0,0,1
776,477,52.93,1,1,1,0
951,174,96.15,1,0,0,1
402,74,98.94,1,1,1,1
390,472,50.86,0,1,1,1
7,362,23.85,1,1,1,1
341,708,38.39,0,0,1,0
943,461,53.25,0,0,1,1
291,139,99.98,1,0,1,0
506,745,42.38,0,0,1,0
5,99,7.53,0,1,1,1
25,108,17.23,1,1,0,1
112,841,41.94,0,0,0,1
386,948,36.75,0,1,0,0
763,178,1.77,0,0,1,0
722,544,43.85,1,0,1,1
998,739,60.92,0,0,1,0
821,953,91.02,1,0,0,1
414,973,78.67,1,1,0,0
279,470,53.82,0,0,0,0
394,869,7.07,1,0,0,1
194,369,35.64,0,1,0,1
265,185,58.09,1,1,0,0
722,869,56.82,1,0,0,1
608,622,90.41,1,1,1,1
945,516,31.07,1,1,1,0
361,981,61.15,0,1,0,1
983,975,58.62,1,1,0,0
490,430,77.81,1,1,0,0
713,492,51.86,0,0,1,0
139,496,9.21,0,0,1,0
747,832,51.16,0,0,0,0
952,194,22.71,0,0,1,1
162,756,53.55,0,0,0,1
639,679,97.73,0,0,1,1
38,385,42.15,1,1,0,1
228,264,25.93,0,1,0,0
759,369,90.8,0,0,0,0
145,244,30.11,1,0,0,0
490,708,86.09,1,0,0,1
811,801,61.31,0,1,0,0
486,121,29.25,0,0,1,0
70,758,17.81,1,0,0,0
137,133,36.36,1,0,1,1
316,342,73.16,0,0,0,0
220,512,36.96,1,0,0,1
339,619,23.38,1,1,0,0
466,497,99.67,0,1,0,1
395,288,19.11,1,1,0,1
24,972,63.12,1,0,0,1
35,783,99.37,0,1,1,1
862,792,61.44,1,1,0,0
458,194,51.95,0,0,0,1
763,303,53.36,0,0,1,1
719,942,44.9,1,1,1,0
988,298,32.54,0,1,0,0
443,695,25.07,1,1,0,1
176,34,69.44,1,1,1,1
198,678,62.86,1,1,1,1
951,700,22.25,1,0,1,0
926,99,44.93,1,1,1,1
388,56,30.55,0,0,1,0
65,875,39.54,1,1,1,1
289,697,41.97,0,0,1,0
509,554,14.07,0,0,0,1
145,144,32.62,1,1,0,1
313,114,53.2,1,1,0,0
700,794,84.45,0,0,0,0
256,289,78.51,0,0,1,0
157,841,59.87,1,1,0,1
812,378,74.76,0,0,0,0
219,465,27.14,0,0,1,1
46,345,12.07,1,0,1,0
489,11,52.33,1,0,0,1
177,185,81.66,1,0,0,1
615,999,22.13,0,0,0,1
549,845,9.7,0,1,1,1
63,420,75.19,0,0,1,1
796,47,70.47,1,0,0,0
952,389,69.51,1,1,1,0
538,421,89.13,0,1,1,1
643,904,37.19,1,0,1,1
625,754,93.66,1,0,0,0
411,432,82.08,0,1,1,1
570,908,65.81,0,1,0,1
470,543,28.54,1,0,1,0
631,395,11.34,0,1,0,0
135,83,43.52,1,1,1,0
67,122,59.0,0,0,1,1
49,274,84.49,0,1,0,1
111,911,66.12,1,0,1,0
412,462,79.99,1,0,1,0
806,804,31.07,1,1,1,0
85,830,72.15,0,1,1,0
232,110,79.15,1,0,1,1
564,704,30.04,1,1,0,0
617,724,42.51,1,1,0,1
228,186,39.6,0,0,1,1
723,932,99.02,0,1,1,0
999,90,8.02,1,0,1,1
243,307,78.91,0,0,1,1
727,118,84.49,1,0,1,0
952,156,8.06,1,1,1,0
65,622,37.38,0,0,1,1
829,794,2.0,1,1,0,1
639,518,34.13,0,1,1,1
724,479,10.79,0,0,1,1
641,933,65.05,0,1,0,0
745,940,64.15,1,1,0,0
919,218,13.23,1,1,1,1
44,311,14.64,0,1,1,0
832,9,50.03,1,1,0,1
243,975,82.3,0,1,0,1
791,980,30.8,1,0,0,1
987,46,96.14,1,1,0,0
831,167,64.62,1,1,0,1
502,953,6.52,1,0,1,0
279,860,95.85,1,1,1,1
314,734,13.25,1,0,1,1
989,555,12.02,0,1,0,0
436,518,94.42,1,0,0,0
982,690,11.89,1,0,1,0
677,481,52.17,1,1,0,1
78,483,43.77,1,0,0,1
910,573,50.99,1,0,1,1
440,758,24.01,1,0,0,0
743,300,46.15,1,1,0,0
800,608,39.15,1,1,1,0
255,654,1.04,1,0,1,0
378,729,6.13,1,0,0,1
838,100,17.44,1,0,0,1
544,992,30.85,0,0,1,0
724,60,56.48,0,0,0,0
888,881,92.79,1,0,1,1
38,352,25.83,1,0,1,0
153,694,76.23,1,1,1,1
128,17,34.41,0,0,0,1
159,599,26.29,1,1,0,0
291,868,33.44,0,1,0,1
859,680,50.82,1,1,0,0
696,415,96.84,0,1,1,0
637,322,1.66,0,1,0,1
847,123,24.81,0,0,0,0
853,801,31.57,0,0,0,1
192,564,82.41,0,1,1,0
598,870,15.14,1,0,1,0
500,478,68.66,1,0,1,0
223,956,22.06,0,1,0,1
225,838,17.59,0,1,0,0
832,144,16.96,1,0,1,0
715,14,21.24,0,1,1,1
1,229,53.3,1,0,0,0
785,502,96.65,1,0,1,0
989,462,43.54,1,0,0,0
603,882,53.23,1,0,0,0
32,750,61.72,1,0,0,1
728,110,59.25,1,0,0,0
992,832,66.52,0,0,1,0
184,567,71.12,1,0,0,0
291,108,55.75,0,1,1,1
230,489,20.32,1,1,1,1
491,320,4.96,1,1,1,1
36,701,39.93,0,1,0,1
137,247,76.34,0,0,1,1
325,165,70.07,0,0,0,1
651,805,82.9,0,0,0,1
746,285,9.07,1,1,1,0
565,842,38.34,1,0,1,1
944,988,39.05,0,0,0,1
805,73,6.2,0,1,0,0
242,591,46.6,1,1,1,0
945,312,36.93,1,1,1,1
626,302,81.46,1,0,1,1
198,73,70.8,0,1,0,1
432,848,97.46,0,1,1,1
597,949,33.66,0,1,1,0
273,998,93.84,0,1,0,0
732,181,3.37,1,0,1,0
